MS Mass (solMass),Period (days),Inclination (degs),Native Amplitude (mag),Only-Horizon Amplitude (mag),Amplitude Difference (mag),Eclipsing?
0.556,6.158482110660261,60.0,0.4217709795590025,0.4217709795590025,0.0,0
0.556,6.158482110660261,65.0,0.4381209816821369,0.4381209816821369,0.0,0
0.556,6.158482110660261,70.0,0.4514984912052693,0.4514984912052693,0.0,0
0.556,6.158482110660261,75.0,0.46152297862463787,0.46152297862463787,0.0,0
0.556,6.158482110660261,80.0,0.4685687718802649,0.4685687718802649,0.0,0
0.556,6.158482110660261,85.0,0.47260769158282095,0.47260769158282095,0.0,0
0.556,6.158482110660261,90.0,4.2608484352945695,0.4742271540959906,3.786621281198579,1
0.556,7.847599703514611,0.0,-0.0,-0.0,0.0,0
0.556,7.847599703514611,5.0,0.0386702968212782,0.0386702968212782,0.0,0
0.556,7.847599703514611,10.0,0.07684656577257447,0.07684656577257447,0.0,0
0.556,7.847599703514611,15.0,0.114131468028765,0.114131468028765,0.0,0
0.556,7.847599703514611,20.0,0.15027529234285847,0.15027529234285847,0.0,0
0.556,7.847599703514611,25.0,0.18483112310186287,0.18483112310186287,0.0,0
0.556,7.847599703514611,30.0,0.2175720347178713,0.2175720347178713,0.0,0
0.556,7.847599703514611,35.0,0.2480832560130425,0.2480832560130425,0.0,0
0.556,7.847599703514611,40.0,0.27645682889605516,0.27645682889605516,0.0,0
0.556,7.847599703514611,45.0,0.3018746787954431,0.3018746787954431,0.0,0
0.556,7.847599703514611,50.0,0.3247503367262521,0.3247503367262521,0.0,0
0.556,7.847599703514611,55.0,0.34496750744892246,0.34496750744892246,0.0,0
0.556,7.847599703514611,60.0,0.36216715831991536,0.36216715831991536,0.0,0
0.556,7.847599703514611,65.0,0.3764165181462895,0.3764165181462895,0.0,0
0.556,7.847599703514611,70.0,0.3881628755766092,0.3881628755766092,0.0,0
0.556,7.847599703514611,75.0,0.39699032904501563,0.39699032904501563,0.0,0
0.556,7.847599703514611,80.0,0.403213875870995,0.403213875870995,0.0,0
0.556,7.847599703514611,85.0,0.4067784377316274,0.4067784377316274,0.0,0
0.556,7.847599703514611,90.0,4.1991876398173495,0.4082460385812784,3.7909416012360713,1
0.556,10.0,0.0,-0.0,-0.0,0.0,0
0.556,10.0,5.0,0.032645654483150564,0.032645654483150564,0.0,0
0.556,10.0,10.0,0.06485974914553565,0.06485974914553565,0.0,0
0.556,10.0,15.0,0.09632758751618586,0.09632758751618586,0.0,0
0.556,10.0,20.0,0.12686843153179117,0.12686843153179117,0.0,0
0.556,10.0,25.0,0.1560865876790311,0.1560865876790311,0.0,0
0.556,10.0,30.0,0.18381633699867544,0.18381633699867544,0.0,0
0.556,10.0,35.0,0.20969737662374502,0.20969737662374502,0.0,0
0.556,10.0,40.0,0.2338547378390778,0.2338547378390778,0.0,0
0.556,10.0,45.0,0.25548310688127934,0.25548310688127934,0.0,0
